Type,Subcarrier Spacing,Symbol time,Subcarriers FFT,CP length,Average Received Power (mW),Threshold,SNR,Average Signal Power,Average Noise Power
Tone,488.281,0.002048,512,64,320.292,1,1.93808,-1.2653,-3.20337
Tone,488.281,0.002048,512,64,349.353,1,2.01958,-1.20535,-3.22493
Tone,1953.12,0.000512,128,32,343.487,1,2.06345,-1.18086,-3.24431
Tone,1953.12,0.000512,128,64,309.472,1,2.15995,-1.13784,-3.29778
Tone,244.141,0.004096,1024,64,272.234,1,2.26649,-1.10693,-3.37342
Tone,244.141,0.004096,1024,64,257.761,1,2.32143,-1.09477,-3.4162
Tone,976.562,0.001024,256,32,236.911,1,2.43113,-1.07357,-3.5047
Tone,976.562,0.001024,256,32,231.718,1,2.53135,-1.05452,-3.58587
Tone,488.281,0.002048,512,64,252.931,1,2.62736,-1.02881,-3.65617
Tone,244.141,0.004096,1024,64,271.156,1,2.67002,-1.01328,-3.6833
Tone,488.281,0.002048,512,64,304.658,1,2.73883,-0.977129,-3.71596
Tone,244.141,0.004096,1024,64,335.765,1,2.80062,-0.942505,-3.74312
Tone,1953.12,0.000512,128,4,322.791,1,2.82626,-0.929958,-3.75622
Tone,488.281,0.002048,512,64,312.747,1,2.89983,-0.90194,-3.80177
Tone,488.281,0.002048,512,64,275.988,1,2.97994,-0.884856,-3.8648
Tone,488.281,0.002048,512,64,244.231,1,3.06548,-0.8718,-3.93728
Tone,976.562,0.001024,256,16,234.697,1,3.10897,-0.86592,-3.97489
Tone,488.281,0.002048,512,64,231.706,1,3.1934,-0.854071,-4.04747
Tone,488.281,0.002048,512,64,246.731,1,3.27206,-0.838328,-4.11039
Tone,488.281,0.002048,512,64,261.496,1,3.30566,-0.828647,-4.13431
Tone,1953.12,0.000512,128,32,300.351,1,3.36192,-0.804529,-4.16645
Tone,488.281,0.002048,512,64,339.943,1,3.41126,-0.776888,-4.18814
Tone,244.141,0.004096,1024,64,338.432,1,3.46696,-0.753644,-4.2206
Tone,488.281,0.002048,512,64,314.903,1,3.4993,-0.744341,-4.24364
Tone,244.141,0.004096,1024,64,276.614,1,3.56359,-0.732146,-4.29574
Tone,488.281,0.002048,512,64,244.147,1,3.63556,-0.723453,-4.35901
Tone,488.281,0.002048,512,64,239.042,1,3.67172,-0.719447,-4.39117
Tone,244.141,0.004096,1024,64,242.391,1,3.74288,-0.710473,-4.45335
Tone,244.141,0.004096,1024,64,257.092,1,3.80203,-0.699733,-4.50176
Tone,488.281,0.002048,512,64,288.395,1,3.85465,-0.682607,-4.53726
Tone,1953.12,0.000512,128,8,313.621,1,3.8742,-0.672387,-4.54659
Tone,976.562,0.001024,256,16,338.008,1,3.91565,-0.653291,-4.56894
Tone,976.562,0.001024,256,32,319.544,1,3.95925,-0.637364,-4.59662
Tone,1953.12,0.000512,128,16,308.942,1,3.98458,-0.630827,-4.6154
Tone,488.281,0.002048,512,64,277.842,1,4.04183,-0.621664,-4.6635
Tone,244.141,0.004096,1024,64,244.384,1,4.09695,-0.617431,-4.71438
Tone,488.281,0.002048,512,64,233.516,1,4.15763,-0.612766,-4.7704
Tone,488.281,0.002048,512,64,228.984,1,4.1866,-0.61061,-4.79721
Tone,244.141,0.004096,1024,64,246.625,1,4.23913,-0.604485,-4.84362
Tone,976.562,0.001024,256,64,283.16,1,4.28324,-0.59293,-4.87617
Tone,488.281,0.002048,512,64,301.682,1,4.29954,-0.585508,-4.88505
Tone,488.281,0.002048,512,64,330.024,1,4.33281,-0.571697,-4.90451
Tone,976.562,0.001024,256,32,327.222,1,4.37152,-0.557598,-4.92912
Tone,488.281,0.002048,512,64,271.125,1,4.41243,-0.550074,-4.9625
Tone,488.281,0.002048,512,64,277.49,1,4.43818,-0.547065,-4.98525
Tone,488.281,0.002048,512,64,241.408,1,4.49116,-0.543185,-5.03435
Tone,488.281,0.002048,512,64,232.286,1,4.54265,-0.540617,-5.08326
Tone,488.281,0.002048,512,64,230.868,1,4.56113,-0.540455,-5.10159
Tone,244.141,0.004096,1024,64,249.624,1,4.60714,-0.535025,-5.14217
Tone,488.281,0.002048,512,64,274.613,1,4.64348,-0.526433,-5.16992
Tone,488.281,0.002048,512,64,313.248,1,4.65665,-0.521012,-5.17766
Tone,244.141,0.004096,1024,64,332.526,1,4.68346,-0.50977,-5.19323
Tone,1953.12,0.000512,128,64,307.143,1,4.71267,-0.499679,-5.21235
Tone,244.141,0.004096,1024,64,274.263,1,4.75276,-0.492549,-5.24531
Tone,488.281,0.002048,512,64,256.155,1,4.77458,-0.490389,-5.26497
Tone,488.281,0.002048,512,64,232.069,1,4.81947,-0.488104,-5.30758
Tone,976.562,0.001024,256,64,227.812,1,4.86263,-0.487073,-5.34971
Tone,244.141,0.004096,1024,64,243.14,1,4.88539,-0.485629,-5.37102
Tone,244.141,0.004096,1024,64,246.623,1,4.92703,-0.481427,-5.40846
Tone,1953.12,0.000512,128,4,276.86,1,4.96057,-0.473922,-5.43449
Tone,976.562,0.001024,256,64,322.795,1,4.98044,-0.46514,-5.44558
Tone,488.281,0.002048,512,64,238.32,1,4.99929,-0.466221,-5.46551
Tone,488.281,0.002048,512,64,187.999,1,5.02445,-0.469673,-5.49412
Tone,15625,6.40E-05,16,32,182.306,1,5.05294,-0.472362,-5.5253
Tone,488.281,0.002048,512,64,198.35,1,5.06717,-0.474252,-5.54142
Tone,244.141,0.004096,1024,64,181.785,1,5.10086,-0.478521,-5.57938
Tone,976.562,0.001024,256,64,193.906,1,5.13474,-0.481281,-5.61602
Tone,244.141,0.004096,1024,64,189.355,1,5.16594,-0.48462,-5.65056
Tone,488.281,0.002048,512,64,192.963,1,5.17098,-0.487986,-5.65896
Tone,488.281,0.002048,512,64,219.102,1,5.21699,-0.486787,-5.70378
Tone,488.281,0.002048,512,64,224.036,1,5.23225,-0.487052,-5.7193
Tone,976.562,0.001024,256,64,222.44,1,5.23957,-0.490588,-5.73016
Tone,488.281,0.002048,512,64,220.368,1,5.25896,-0.492759,-5.75172
Tone,15625,6.40E-05,16,64,202.137,1,5.2838,-0.493963,-5.77776
Tone,488.281,0.002048,512,64,210.686,1,5.31082,-0.495575,-5.80639
Tone,488.281,0.002048,512,64,202.832,1,5.31761,-0.498079,-5.81569
Tone,244.141,0.004096,1024,64,197.309,1,5.34379,-0.501172,-5.84497
Tone,488.281,0.002048,512,32,188.24,1,5.36856,-0.504641,-5.8732
Tone,488.281,0.002048,512,64,196.422,1,5.38187,-0.505822,-5.88769
Tone,244.141,0.004096,1024,64,192.354,1,5.404,-0.508256,-5.91226
Tone,488.281,0.002048,512,64,213.691,1,5.41813,-0.509128,-5.92726
Tone,244.141,0.004096,1024,64,198.895,1,5.43778,-0.510369,-5.94815
Tone,15625,6.40E-05,16,64,199.788,1,5.45509,-0.513018,-5.96811
Tone,976.562,0.001024,256,32,206.623,1,5.48794,-0.513535,-6.00148
Tone,7812.5,0.000128,32,16,198.862,1,5.52854,-0.515021,-6.04356
Tone,488.281,0.002048,512,64,202.258,1,5.54819,-0.51532,-6.06351
Tone,7812.5,0.000128,32,64,214.254,1,5.58285,-0.514782,-6.09763
Tone,244.141,0.004096,1024,64,177.706,1,5.60527,-0.519728,-6.125
Tone,488.281,0.002048,512,64,172.076,1,5.6178,-0.520748,-6.13855
Tone,488.281,0.002048,512,64,199.735,1,5.64126,-0.521961,-6.16322
Tone,488.281,0.002048,512,64,228.547,1,5.66597,-0.522851,-6.18882
Tone,488.281,0.002048,512,64,181.363,1,5.68938,-0.524753,-6.21413
Tone,15625,6.40E-05,16,4,131.234,1,5.6939,-0.529154,-6.22305
Tone,15625,6.40E-05,16,64,176.139,1,5.72891,-0.530101,-6.25901
Tone,976.562,0.001024,256,64,199.764,1,5.75133,-0.531983,-6.28331
Tone,244.141,0.004096,1024,64,166.45,1,5.76046,-0.533608,-6.29407
Tone,488.281,0.002048,512,64,195.721,1,5.78312,-0.53556,-6.31868
Tone,15625,6.40E-05,16,64,160.989,1,5.79615,-0.537994,-6.33415
Tone,1953.12,0.000512,128,16,222.115,1,5.81351,-0.538025,-6.35153
Tone,488.281,0.002048,512,64,214.375,1,5.82254,-0.538434,-6.36097
Tone,488.281,0.002048,512,64,168.568,1,5.83413,-0.540489,-6.37462
Tone,976.562,0.001024,256,64,248.155,1,5.84761,-0.538507,-6.38611
Tone,15625,6.40E-05,16,64,247.749,1,5.85519,-0.537781,-6.39297
Tone,488.281,0.002048,512,64,240.464,1,5.87365,-0.537225,-6.41088
Tone,244.141,0.004096,1024,64,211.059,1,5.89167,-0.538377,-6.43005
Tone,488.281,0.002048,512,64,204.23,1,5.91515,-0.53941,-6.45456
Tone,488.281,0.002048,512,64,198.086,1,5.92607,-0.540176,-6.46625
Tone,488.281,0.002048,512,64,204.331,1,5.94388,-0.541588,-6.48547
Tone,1953.12,0.000512,128,64,199.589,1,5.96179,-0.541081,-6.50287
Tone,488.281,0.002048,512,64,228.665,1,5.96906,-0.539859,-6.50892
Tone,488.281,0.002048,512,64,238.85,1,5.98305,-0.539275,-6.52232
Tone,244.141,0.004096,1024,64,217.563,1,5.99486,-0.540465,-6.53533
SP,488.281,0.002048,512,64,8.69114,1,3.15271,-18.0976,-21.2503
SP,488.281,0.002048,512,64,8.32345,1,2.74727,-17.4141,-20.1614
SP,488.281,0.002048,512,64,7.97364,1,2.5072,-16.5596,-19.0668
SP,488.281,0.002048,512,64,6.66654,1,2.45676,-15.7901,-18.2468
SP,244.141,0.004096,1024,64,6.42194,1,2.45879,-15.2733,-17.732
SP,488.281,0.002048,512,64,6.72959,1,2.46082,-15.0351,-17.4959
SP,976.562,0.001024,256,16,7.2436,1,2.38196,-14.6236,-17.0055
SP,488.281,0.002048,512,64,9.04842,1,2.30329,-14.289,-16.5923
SP,488.281,0.002048,512,64,8.50542,1,2.26043,-14.1566,-16.417
SP,976.562,0.001024,256,32,8.9124,1,2.07239,-13.8818,-15.9542
SP,976.562,0.001024,256,64,13.1533,1,1.84852,-13.6329,-15.4814
SP,488.281,0.002048,512,64,12.8163,1,1.70416,-13.421,-15.1252
SP,244.141,0.004096,1024,64,11.4497,1,1.65714,-13.3296,-14.9868
SP,1953.12,0.000512,128,16,10.7779,1,1.59633,-13.1667,-14.763
SP,244.141,0.004096,1024,64,10.9045,1,1.55147,-13.0258,-14.5773
SP,244.141,0.004096,1024,64,10.3246,1,1.52907,-12.9581,-14.4872
SP,488.281,0.002048,512,64,10.9195,1,1.46636,-12.8346,-14.3009
SP,488.281,0.002048,512,64,12.3415,1,1.39283,-12.733,-14.1258
SP,244.141,0.004096,1024,64,12.4671,1,1.35212,-12.6599,-14.012
SP,488.281,0.002048,512,64,11.129,1,1.31791,-12.5854,-13.9033
SP,976.562,0.001024,256,64,12.1055,1,1.27424,-12.5056,-13.7799
SP,488.281,0.002048,512,64,11.6563,1,1.25286,-12.4346,-13.6874
SP,1953.12,0.000512,128,64,9.06778,1,1.25675,-12.3914,-13.6482
SP,488.281,0.002048,512,64,10.5688,1,1.25653,-12.326,-13.5825
SP,976.562,0.001024,256,64,10.1291,1,1.24856,-12.2685,-13.5171
SP,488.281,0.002048,512,64,10.551,1,1.23136,-12.2135,-13.4449
SP,244.141,0.004096,1024,64,11.6938,1,1.22013,-12.1832,-13.4033
SP,1953.12,0.000512,128,8,12.3465,1,1.1828,-12.1251,-13.3079
SP,488.281,0.002048,512,64,13.0895,1,1.15218,-12.0705,-13.2227
SP,488.281,0.002048,512,64,11.0072,1,1.16342,-12.0498,-13.2132
SP,244.141,0.004096,1024,64,8.59299,1,1.18271,-12.0137,-13.1964
SP,488.281,0.002048,512,64,7.78793,1,1.21273,-11.9796,-13.1924
SP,488.281,0.002048,512,64,7.55294,1,1.23294,-11.9646,-13.1976
SP,488.281,0.002048,512,64,7.3469,1,1.27478,-11.9367,-13.2115
SP,976.562,0.001024,256,64,7.11157,1,1.3151,-11.9081,-13.2232
SP,488.281,0.002048,512,64,7.43519,1,1.34689,-11.8782,-13.2251
SP,976.562,0.001024,256,64,8.22118,1,1.35681,-11.8623,-13.2191
SP,1953.12,0.000512,128,16,8.39986,1,1.37095,-11.8364,-13.2074
SP,976.562,0.001024,256,64,8.77917,1,1.38254,-11.8215,-13.2041
SP,488.281,0.002048,512,64,14.0072,1,1.35765,-11.7918,-13.1495
SP,488.281,0.002048,512,64,17.2253,1,1.29644,-11.7432,-13.0396
SP,488.281,0.002048,512,64,15.8432,1,1.25024,-11.6978,-12.9481
SP,976.562,0.001024,256,32,14.4244,1,1.21074,-11.6555,-12.8662
SP,488.281,0.002048,512,64,15.3384,1,1.19309,-11.6341,-12.8272
SP,488.281,0.002048,512,64,14.9294,1,1.16404,-11.5907,-12.7547
SP,488.281,0.002048,512,64,15.2153,1,1.13568,-11.5491,-12.6847
SP,976.562,0.001024,256,32,16.0664,1,1.12273,-11.5316,-12.6543
SP,488.281,0.002048,512,64,15.3768,1,1.08742,-11.4931,-12.5806
SP,488.281,0.002048,512,32,15.7632,1,1.05499,-11.4565,-12.5115
SP,488.281,0.002048,512,64,16.3751,1,1.0279,-11.4192,-12.4471
SP,976.562,0.001024,256,64,15.9999,1,1.01492,-11.4028,-12.4177
SP,244.141,0.004096,1024,64,15.0943,1,0.996389,-11.3733,-12.3697
SP,488.281,0.002048,512,64,11.7825,1,0.981359,-11.3497,-12.331
SP,488.281,0.002048,512,64,14.7666,1,0.974276,-11.3379,-12.3122
SP,488.281,0.002048,512,64,14.3527,1,0.958133,-11.3134,-12.2716
SP,488.281,0.002048,512,64,14.3654,1,0.939976,-11.2894,-12.2294
SP,488.281,0.002048,512,64,14.8548,1,0.917029,-11.2678,-12.1848
SP,488.281,0.002048,512,64,14.6761,1,0.903006,-11.2556,-12.1586
SP,488.281,0.002048,512,64,16.315,1,0.876215,-11.2325,-12.1087
SP,488.281,0.002048,512,64,11.8021,1,0.879835,-11.2279,-12.1077
SP,976.562,0.001024,256,64,10.2684,1,0.882708,-11.2274,-12.1101
SP,488.281,0.002048,512,64,9.19408,1,0.891734,-11.2241,-12.1159
SP,488.281,0.002048,512,64,7.81308,1,0.907693,-11.2223,-12.13
SP,488.281,0.002048,512,64,7.78751,1,0.923951,-11.222,-12.1459
SP,244.141,0.004096,1024,64,7.82397,1,0.931972,-11.2231,-12.1551
SP,488.281,0.002048,512,64,8.37986,1,0.944598,-11.2214,-12.166
SP,244.141,0.004096,1024,64,8.66905,1,0.952498,-11.2175,-12.17
SP,976.562,0.001024,256,32,8.74605,1,0.955447,-11.2155,-12.1709
SP,488.281,0.002048,512,64,9.54455,1,0.963775,-11.2107,-12.1745
SP,244.141,0.004096,1024,64,16.6945,1,0.935074,-11.194,-12.1291
SP,488.281,0.002048,512,64,15.6879,1,0.912155,-11.1777,-12.0899
SP,488.281,0.002048,512,64,16.3473,1,0.90129,-11.1697,-12.071
SP,244.141,0.004096,1024,64,14.2047,1,0.884292,-11.1551,-12.0394
SP,488.281,0.002048,512,32,13.1395,1,0.869285,-11.1438,-12.0131
SP,488.281,0.002048,512,64,15.5294,1,0.861036,-11.1373,-11.9983
SP,488.281,0.002048,512,64,14.2173,1,0.843615,-11.1235,-11.9671
SP,488.281,0.002048,512,64,15.5313,1,0.823334,-11.1074,-11.9308
SP,488.281,0.002048,512,64,17.7966,1,0.813139,-11.0999,-11.913
SP,488.281,0.002048,512,64,16.9969,1,0.7927,-11.0823,-11.875
SP,488.281,0.002048,512,64,9.11624,1,0.800016,-11.0827,-11.8828
SP,488.281,0.002048,512,32,9.15246,1,0.808505,-11.0832,-11.8918
SP,244.141,0.004096,1024,64,8.36869,1,0.813836,-11.0846,-11.8984
SP,488.281,0.002048,512,64,7.80026,1,0.829902,-11.0854,-11.9153
SP,488.281,0.002048,512,64,6.80379,1,0.84616,-11.0872,-11.9334
SP,976.562,0.001024,256,16,7.5839,1,0.853594,-11.0879,-11.9415
SP,488.281,0.002048,512,64,7.94249,1,0.864673,-11.0889,-11.9536
SP,244.141,0.004096,1024,64,9.41948,1,0.870953,-11.0888,-11.9597
SP,488.281,0.002048,512,64,9.59702,1,0.877282,-11.0879,-11.9652
SP,488.281,0.002048,512,64,8.87643,1,0.876749,-11.0865,-11.9632
SP,244.141,0.004096,1024,64,14.867,1,0.858687,-11.0785,-11.9372
SP,976.562,0.001024,256,64,14.4135,1,0.844703,-11.0703,-11.915
SP,488.281,0.002048,512,64,15.2138,1,0.837764,-11.0661,-11.9038
SP,488.281,0.002048,512,64,14.6006,1,0.826934,-11.0581,-11.885
SP,488.281,0.002048,512,64,13.4299,1,0.817758,-11.0488,-11.8665
SP,488.281,0.002048,512,64,15.0078,1,0.807817,-11.0391,-11.847
SP,244.141,0.004096,1024,64,15.0854,1,0.802765,-11.0352,-11.8379
SP,488.281,0.002048,512,64,14.138,1,0.789371,-11.0257,-11.815
SP,488.281,0.002048,512,64,16.6431,1,0.773678,-11.0161,-11.7898
SP,488.281,0.002048,512,64,15.0611,1,0.765841,-11.0109,-11.7767
SP,488.281,0.002048,512,64,11.1468,1,0.766282,-11.0067,-11.7729
SP,488.281,0.002048,512,64,11.5123,1,0.766928,-11.0029,-11.7698
SP,488.281,0.002048,512,64,10.4223,1,0.769288,-11.0014,-11.7707
SP,488.281,0.002048,512,64,9.79177,1,0.771116,-11.0011,-11.7722
SP,488.281,0.002048,512,64,9.69968,1,0.775727,-10.9998,-11.7755
SP,1953.12,0.000512,128,32,10.5492,1,0.779579,-10.9974,-11.777
SP,488.281,0.002048,512,64,10.5789,1,0.779456,-10.9962,-11.7757
SP,976.562,0.001024,256,32,11.9584,1,0.775224,-10.9943,-11.7696
SP,976.562,0.001024,256,32,11.732,1,0.77089,-10.9909,-11.7618
SP,488.281,0.002048,512,64,12.2403,1,0.769321,-10.9888,-11.7581
SP,976.562,0.001024,256,64,10.3319,1,0.767562,-10.9895,-11.7571
SP,488.281,0.002048,512,64,11.3317,1,0.767961,-10.9896,-11.7576
SP,1953.12,0.000512,128,8,9.53234,1,0.770449,-10.9909,-11.7613
SP,488.281,0.002048,512,64,9.28749,1,0.773413,-10.9906,-11.764
SP,244.141,0.004096,1024,64,9.76705,1,0.777783,-10.9909,-11.7687
SP,1953.12,0.000512,128,32,9.45414,1,0.779546,-10.9922,-11.7718
SP,244.141,0.004096,1024,64,8.14891,1,0.779335,-10.9923,-11.7717
SP,244.141,0.004096,1024,64,11.6304,1,0.776442,-10.992,-11.7684
SP,488.281,0.002048,512,64,10.6275,1,0.773237,-10.9917,-11.765
SP,244.141,0.004096,1024,64,17.0986,1,0.760949,-10.9785,-11.7395
SP,488.281,0.002048,512,64,17.2046,1,0.7552,-10.9729,-11.7281
SP,488.281,0.002048,512,64,16.4024,1,0.744935,-10.9637,-11.7086
SP,244.141,0.004096,1024,64,15.121,1,0.737715,-10.9532,-11.691
SP,488.281,0.002048,512,64,14.7971,1,0.733765,-10.948,-11.6818
SP,488.281,0.002048,512,64,14.9694,1,0.726554,-10.94,-11.6666
SP,488.281,0.002048,512,64,16.4233,1,0.718259,-10.9306,-11.6489
SP,488.281,0.002048,512,64,15.8691,1,0.709441,-10.9201,-11.6295
SP,488.281,0.002048,512,64,17.6881,1,0.704841,-10.9138,-11.6186
SP,488.281,0.002048,512,64,18.349,1,0.694024,-10.9042,-11.5982
SP,488.281,0.002048,512,64,15.0069,1,0.690818,-10.8997,-11.5905
SP,488.281,0.002048,512,64,12.496,1,0.690033,-10.8981,-11.5881
SP,1953.12,0.000512,128,4,12.5138,1,0.68854,-10.8952,-11.5837
SP,976.562,0.001024,256,32,11.2803,1,0.690947,-10.8915,-11.5825
SP,488.281,0.002048,512,64,11.8356,1,0.692584,-10.8891,-11.5817
SP,244.141,0.004096,1024,64,11.0027,1,0.693073,-10.888,-11.5811
SP,976.562,0.001024,256,64,12.53,1,0.692557,-10.8849,-11.5775
SP,244.141,0.004096,1024,64,12.2884,1,0.691451,-10.8808,-11.5722
SP,488.281,0.002048,512,64,14.625,1,0.689705,-10.8779,-11.5676
SP,244.141,0.004096,1024,64,13.7569,1,0.685221,-10.8741,-11.5593
SP,488.281,0.002048,512,64,9.41269,1,0.68993,-10.8738,-11.5637
SP,488.281,0.002048,512,64,8.6233,1,0.698313,-10.8745,-11.5728
SP,488.281,0.002048,512,64,8.60067,1,0.702456,-10.8751,-11.5776
SP,488.281,0.002048,512,64,10.9624,1,3.75999,-18.3525,-22.1125
SP,488.281,0.002048,512,64,22.0079,1,1.51734,-15.563,-17.0804
SP,488.281,0.002048,512,64,23.0316,1,1.18072,-14.7742,-15.9549
SP,976.562,0.001024,256,16,21.739,1,1.00252,-13.6087,-14.6113
SP,488.281,0.002048,512,64,22.8781,1,1.00284,-12.7771,-13.78
SP,976.562,0.001024,256,64,21.1169,1,0.999951,-12.1794,-13.1793
SP,244.141,0.004096,1024,64,23.0676,1,0.986492,-11.9314,-12.9179
SP,976.562,0.001024,256,64,23.8286,1,0.959234,-11.5365,-12.4958
SP,488.281,0.002048,512,64,24.653,1,0.91621,-11.2223,-12.1385
SP,488.281,0.002048,512,64,22.4012,1,0.890031,-11.0719,-11.962
SP,976.562,0.001024,256,32,25.6771,1,0.9442,-10.8636,-11.8078
SP,244.141,0.004096,1024,64,12.5485,1,1.08446,-10.7245,-11.809
SP,976.562,0.001024,256,64,12.5925,1,1.22319,-10.6014,-11.8246
SP,488.281,0.002048,512,64,11.2791,1,1.29833,-10.5478,-11.8462
SP,244.141,0.004096,1024,64,11.103,1,1.44358,-10.4387,-11.8823
SP,244.141,0.004096,1024,64,10.6183,1,1.56694,-10.3527,-11.9196
SP,244.141,0.004096,1024,64,11.2499,1,1.62009,-10.3088,-11.9289
SP,244.141,0.004096,1024,64,11.7593,1,1.70368,-10.2288,-11.9325
SP,976.562,0.001024,256,64,13.5122,1,1.77498,-10.1576,-11.9326
SP,488.281,0.002048,512,64,14.0986,1,1.82278,-10.1001,-11.9229
SP,244.141,0.004096,1024,64,13.2782,1,1.87157,-10.0444,-11.9159
SP,976.562,0.001024,256,64,13.8411,1,1.90764,-9.98327,-11.8909
SP,976.562,0.001024,256,16,14.7732,1,1.92243,-9.93763,-11.8601
SP,976.562,0.001024,256,32,14.6749,1,1.93763,-9.91201,-11.8496
SP,976.562,0.001024,256,16,14.0219,1,1.98248,-9.86177,-11.8443
SP,488.281,0.002048,512,64,13.5783,1,2.0232,-9.81624,-11.8394
SP,244.141,0.004096,1024,64,10.6386,1,2.05638,-9.78389,-11.8403
SP,488.281,0.002048,512,64,14.5683,1,2.06334,-9.7627,-11.826
SP,244.141,0.004096,1024,64,16.4679,1,2.06487,-9.71691,-11.7818
SP,488.281,0.002048,512,64,16.7719,1,2.07556,-9.67945,-11.755
SP,488.281,0.002048,512,64,12.3694,1,2.09465,-9.66563,-11.7603
SP,244.141,0.004096,1024,64,12.1065,1,2.13825,-9.63676,-11.775
SP,488.281,0.002048,512,64,11.3753,1,2.18673,-9.61298,-11.7997
SP,244.141,0.004096,1024,64,11.0866,1,2.21366,-9.6006,-11.8143
SP,488.281,0.002048,512,64,10.6879,1,2.27018,-9.57955,-11.8497
SP,976.562,0.001024,256,64,10.9278,1,2.32693,-9.55482,-11.8817
SP,976.562,0.001024,256,16,11.6427,1,2.37975,-9.52675,-11.9065
SP,488.281,0.002048,512,64,12.3329,1,2.4009,-9.51165,-11.9125
SP,244.141,0.004096,1024,64,12.8812,1,2.43169,-9.48862,-11.9203
SP,488.281,0.002048,512,64,12.3779,1,2.46019,-9.4712,-11.9314
SP,244.141,0.004096,1024,64,11.517,1,2.48878,-9.45609,-11.9449
SP,488.281,0.002048,512,64,11.381,1,2.50858,-9.44351,-11.9521
SP,976.562,0.001024,256,32,12.2718,1,2.52846,-9.42954,-11.958
SP,244.141,0.004096,1024,64,10.7736,1,2.56192,-9.41705,-11.979
SP,244.141,0.004096,1024,64,10.079,1,2.58151,-9.4126,-11.9941
SP,488.281,0.002048,512,64,9.03957,1,2.61369,-9.40824,-12.0219
SP,976.562,0.001024,256,64,11.6078,1,2.63448,-9.3993,-12.0338
SP,976.562,0.001024,256,32,12.3481,1,2.64179,-9.39408,-12.0359
SP,1953.12,0.000512,128,32,11.6792,1,2.6656,-9.38233,-12.0479
SP,976.562,0.001024,256,64,12.5294,1,2.67927,-9.37133,-12.0506
SP,488.281,0.002048,512,64,15.1235,1,2.68062,-9.35811,-12.0387
SP,488.281,0.002048,512,64,14.4191,1,2.69128,-9.34467,-12.0359
SP,976.562,0.001024,256,64,13.2434,1,2.7006,-9.3333,-12.0339
SP,488.281,0.002048,512,32,12.9964,1,2.71699,-9.31947,-12.0365
SP,976.562,0.001024,256,64,12.3135,1,2.72689,-9.31286,-12.0398
SP,976.562,0.001024,256,16,11.3979,1,2.75249,-9.30108,-12.0536
SP,244.141,0.004096,1024,64,12.6659,1,2.76304,-9.29176,-12.0548
SP,976.562,0.001024,256,64,13.6211,1,2.76097,-9.28491,-12.0459
SP,244.141,0.004096,1024,64,13.5956,1,2.76152,-9.28038,-12.0419
SP,244.141,0.004096,1024,64,12.9689,1,2.76584,-9.27497,-12.0408
SP,244.141,0.004096,1024,64,17.5873,1,2.74227,-9.24939,-11.9917
SP,976.562,0.001024,256,64,20.9168,1,2.72701,-9.23949,-11.9665
SP,976.562,0.001024,256,16,19.6875,1,2.70273,-9.21747,-11.9202
SP,976.562,0.001024,256,32,17.7967,1,2.68295,-9.20495,-11.8879
SP,488.281,0.002048,512,64,16.254,1,2.66161,-9.19488,-11.8565
SP,244.141,0.004096,1024,64,18.9501,1,2.65195,-9.19084,-11.8428
SP,488.281,0.002048,512,64,19.2547,1,2.6254,-9.17814,-11.8035
SP,976.562,0.001024,256,16,21.7333,1,2.59224,-9.16827,-11.7605
SP,488.281,0.002048,512,64,20.4475,1,2.57914,-9.16133,-11.7405
SP,244.141,0.004096,1024,64,22.1014,1,2.54908,-9.14379,-11.6929
SP,976.562,0.001024,256,32,23.8983,1,2.50564,-9.12388,-11.6295
SP,244.141,0.004096,1024,64,24.8421,1,2.46693,-9.10903,-11.576
SP,488.281,0.002048,512,64,21.5182,1,2.44916,-9.1013,-11.5505
SP,976.562,0.001024,256,64,24.3188,1,2.41482,-9.08601,-11.5008
SP,488.281,0.002048,512,32,24.6791,1,2.38359,-9.06791,-11.4515
SP,488.281,0.002048,512,64,23.0237,1,2.37124,-9.05923,-11.4305
SP,976.562,0.001024,256,64,22.4196,1,2.33693,-9.0449,-11.3818
SP,488.281,0.002048,512,64,25.2854,1,2.30335,-9.03073,-11.3341
SP,976.562,0.001024,256,32,25.076,1,2.28717,-9.0206,-11.3078
SP,976.562,0.001024,256,16,26.813,1,2.25468,-9.0015,-11.2562
SP,976.562,0.001024,256,32,20.0146,1,2.25504,-8.98584,-11.2409
SP,244.141,0.004096,1024,64,19.6337,1,2.25829,-8.96964,-11.2279
SP,244.141,0.004096,1024,64,18.5594,1,2.26118,-8.96315,-11.2243
SP,976.562,0.001024,256,64,17.1556,1,2.2721,-8.94948,-11.2216
SP,976.562,0.001024,256,64,16.0829,1,2.28317,-8.93712,-11.2203
SP,244.141,0.004096,1024,64,16.6185,1,2.28923,-8.92984,-11.2191
SP,488.281,0.002048,512,64,16.9091,1,2.29822,-8.91814,-11.2164
